Date,Price
7/20/2012,1408.83
7/23/2012,1373.74
7/24/2012,1366.68
7/25/2012,1363.52
7/26/2012,1402.63
7/27/2012,1426.25
7/30/2012,1437.95
7/31/2012,1438.57
8/1/2012,1438.1
8/2/2012,1417.45
8/3/2012,1447.88
8/6/2012,1466.27
8/7/2012,1476.53
8/8/2012,1475.64
8/9/2012,1477.82
8/10/2012,1474.23
8/13/2012,1472.25
8/14/2012,1475.38
8/15/2012,1469.5
8/16/2012,1483.6
8/17/2012,1486.39
8/20/2012,1485.61
8/21/2012,1501.46
8/22/2012,1486.65
8/23/2012,1495.65
8/24/2012,1484.79
8/27/2012,1487.78
8/28/2012,1482.19
8/29/2012,1478.01
8/30/2012,1463.96
8/31/2012,1472.51
9/3/2012,1476.95
9/4/2012,1461.69
9/5/2012,1459.7
9/6/2012,1484.75
9/7/2012,1514
9/10/2012,1510.71
9/11/2012,1519.27
9/12/2012,1529.43
9/13/2012,1531.29
9/14/2012,1569.91
9/17/2012,1563.51
9/18/2012,1552.9
9/19/2012,1562.79
9/20/2012,1545.77
9/21/2012,1556.06
9/24/2012,1544.78
9/25/2012,1553.91
9/26/2012,1516.99
9/27/2012,1526.25
9/28/2012,1510.76
10/1/2012,1524.83
10/2/2012,1524.9
10/3/2012,1517.52
10/4/2012,1529.15
10/5/2012,1544.98
10/8/2012,1528.76
10/9/2012,1514.99
10/10/2012,1505.03
10/11/2012,1513.77
10/12/2012,1512.69
10/15/2012,1515.87
10/16/2012,1540.41
10/17/2012,1559.46
10/18/2012,1563.65
10/19/2012,1550.49
10/22/2012,1546.46
10/23/2012,1518.68
10/24/2012,1521.24
10/25/2012,1525.61
10/26/2012,1521.02
10/29/2012,1512.14
10/30/2012,1525.59
10/31/2012,1522.23
11/1/2012,1531.52
11/2/2012,1530.97
11/5/2012,1520.61
11/6/2012,1527.31
11/7/2012,1513.29
11/8/2012,1503.15
11/9/2012,1498.43
11/12/2012,1493.24
11/13/2012,1495.13
11/14/2012,1483.73
11/15/2012,1479.42
11/16/2012,1467.33
11/19/2012,1503.99
11/20/2012,1503.97
11/21/2012,1507.01
11/22/2012,1523.65
11/23/2012,1537.31
11/26/2012,1535.74
11/27/2012,1537.38
11/28/2012,1534.05
11/29/2012,1554.47
11/30/2012,1555.73
12/3/2012,1562.97
12/4/2012,1565.76
12/5/2012,1566.06
12/6/2012,1569.46
12/7/2012,1568.05
12/10/2012,1569.32
12/11/2012,1578.37
12/12/2012,1583.38
12/13/2012,1583.77
12/14/2012,1586.21
12/17/2012,1590.55
12/18/2012,1602.48
12/19/2012,1618.92
12/20/2012,1616.95
12/21/2012,1606.33
12/24/2012,1603.24
12/25/2012,1605.22
12/26/2012,1606.83
12/27/2012,1609.75
12/28/2012,1605.82
12/31/2012,1604
1/1/2013,1604.15
1/2/2013,1631.65
1/3/2013,1628.1
1/4/2013,1633.07
1/7/2013,1631.24
1/8/2013,1624.48
1/9/2013,1631.57
1/10/2013,1647.16
1/11/2013,1655.98
1/14/2013,1653.27
1/15/2013,1656.96
1/16/2013,1647.4
1/17/2013,1655.22
1/18/2013,1654.54
1/21/2013,1657.54
1/22/2013,1658.93
1/23/2013,1655.99
1/24/2013,1664.41
1/25/2013,1679.88
1/28/2013,1676.66
1/29/2013,1687.51
1/30/2013,1692.54
1/31/2013,1687.33
2/1/2013,1697.38
2/4/2013,1674.11
2/5/2013,1667.39
2/6/2013,1674.7
2/7/2013,1661.1
2/8/2013,1672.67
2/11/2013,1662.5
2/12/2013,1680.86
2/13/2013,1679.74
2/14/2013,1672.63
2/15/2013,1663.46
2/18/2013,1668.53
2/19/2013,1684.06
2/20/2013,1684.99
2/21/2013,1650.26
2/22/2013,1659.78
2/25/2013,1668.34
2/26/2013,1641.42
2/27/2013,1651.11
2/28/2013,1667.8
3/1/2013,1654.34
3/4/2013,1654.93
3/5/2013,1677.2
3/6/2013,1679.51
3/7/2013,1682.67
3/8/2013,1683.2
3/11/2013,1693.35
3/12/2013,1693.58
3/13/2013,1683.61
3/14/2013,1699.43
3/15/2013,1713.66
3/18/2013,1688.95
3/19/2013,1683.64
3/20/2013,1689.37
3/21/2013,1686.39
3/22/2013,1686.72
3/25/2013,1679.37
3/26/2013,1677.95
3/27/2013,1668.52
3/28/2013,1674.6
3/29/2013,1674.3
4/1/2013,1666.87
4/2/2013,1677.02
4/3/2013,1675.97
4/4/2013,1659.21
4/5/2013,1660.8
4/8/2013,1667.68
4/9/2013,1676.02
4/10/2013,1702.84
4/11/2013,1724.04
4/12/2013,1715.09
4/15/2013,1701.15
4/16/2013,1690.78
4/17/2013,1674.11
4/18/2013,1667.67
4/19/2013,1671.23
4/22/2013,1674.57
4/23/2013,1699.02
4/24/2013,1715.59
4/25/2013,1728.51
4/26/2013,1729.64
4/29/2013,1741.77
4/30/2013,1753.61
5/1/2013,1749.92
5/2/2013,1737.37
5/3/2013,1749.86
5/6/2013,1743.72
5/7/2013,1759.69
5/8/2013,1780.51
5/9/2013,1767.32
5/10/2013,1758.89
5/13/2013,1764.17
5/14/2013,1765.77
5/15/2013,1770
5/16/2013,1772.81
5/17/2013,1763.95
5/20/2013,1781.14
5/21/2013,1781.84
5/22/2013,1780.48
5/23/2013,1734.35
5/24/2013,1733.46
5/27/2013,1724.32
5/28/2013,1731.77
5/29/2013,1727.02
5/30/2013,1723.19
5/31/2013,1702.25
6/3/2013,1693.12
6/4/2013,1707.72
6/5/2013,1678.04
6/6/2013,1669.61
6/7/2013,1682.78
6/10/2013,1691.01
6/11/2013,1689.42
6/12/2013,1693.38
6/13/2013,1676.65
6/14/2013,1689.43
6/17/2013,1707.9
6/18/2013,1706.87
6/19/2013,1716.18
6/20/2013,1636.93
6/21/2013,1625.85
6/24/2013,1598.66
6/25/2013,1607.83
6/26/2013,1622.63
6/27/2013,1637.32
6/28/2013,1638.94
7/1/2013,1656
7/2/2013,1658.93
7/3/2013,1645.23
7/4/2013,1665.87
7/5/2013,1648.01
7/8/2013,1658.53
7/9/2013,1670.9
7/10/2013,1683.24
7/11/2013,1713.35
7/12/2013,1711.14
7/15/2013,1714.2
7/16/2013,1721.85
7/17/2013,1722.93
7/18/2013,1731.42
7/19/2013,1733.47
7/22/2013,1746.8
7/23/2013,1748.18
7/24/2013,1753.91
7/25/2013,1744.1
7/26/2013,1738.76
7/29/2013,1725.63
7/30/2013,1729.84
7/31/2013,1724.75
8/1/2013,1741.75
8/2/2013,1763.27
8/5/2013,1757.49
8/6/2013,1766.07
8/7/2013,1752.15
8/8/2013,1763.83
8/9/2013,1768.14
8/12/2013,1762.25
8/13/2013,1765.24
8/14/2013,1776.7
8/15/2013,1756.62
8/16/2013,1765.47
8/19/2013,1759.84
8/20/2013,1748.06
8/21/2013,1732.71
8/22/2013,1735.38
8/23/2013,1754.53
8/26/2013,1751.41
8/27/2013,1734.12
8/28/2013,1714.91
8/29/2013,1711.89
8/30/2013,1697.34
9/2/2013,1720.73
9/3/2013,1724.03
9/4/2013,1733.43
9/5/2013,1733.05
9/6/2013,1744.1
9/9/2013,1758.15
9/10/2013,1778.49
9/11/2013,1788.95
9/12/2013,1790.3
9/13/2013,1786.5
9/16/2013,1808.12
9/17/2013,1798.85
9/18/2013,1809.86
9/19/2013,1844.39
9/20/2013,1836.59
9/23/2013,1832.66
9/24/2013,1831.2
9/25/2013,1832
9/26/2013,1832.08
9/27/2013,1835.85
9/30/2013,1818.23
10/1/2013,1826.24
10/2/2013,1821.43
10/3/2013,1820.63
10/4/2013,1816.7
10/7/2013,1805.05
10/8/2013,1799.6
10/9/2013,1790.27
10/10/2013,1810.82
10/11/2013,1827.93
10/14/2013,1832.77
10/15/2013,1836.02
10/16/2013,1836.93
10/17/2013,1863.81
10/18/2013,1878.47
10/21/2013,1882.4
10/22/2013,1899.35
10/23/2013,1887.57
10/24/2013,1896.55
10/25/2013,1886.29
10/28/2013,1890.6
10/29/2013,1888.38
10/30/2013,1893.68
10/31/2013,1878.39
11/1/2013,1858.53
11/4/2013,1865.75
11/5/2013,1860.85
11/6/2013,1873.7
11/7/2013,1854.72
11/8/2013,1844.62
11/11/2013,1855.51
11/12/2013,1855.44
11/13/2013,1842.64
11/14/2013,1862.3
11/15/2013,1874.48
11/18/2013,1888.72
11/19/2013,1877.38
11/20/2013,1871.98
11/21/2013,1866.28
11/22/2013,1873.54
11/25/2013,1879.2
11/26/2013,1874.73
11/27/2013,1877.31
11/28/2013,1888.51
11/29/2013,1888.91
12/2/2013,1875.64
12/3/2013,1862.71
12/4/2013,1842.54
12/5/2013,1836.93
12/6/2013,1847.54
12/9/2013,1856.68
12/10/2013,1853.82
12/11/2013,1845.33
12/12/2013,1822.54
12/13/2013,1818.48
12/16/2013,1830.96
12/17/2013,1823.09
12/18/2013,1840.49
12/19/2013,1855.14
12/20/2013,1864.94
12/23/2013,1879.33
12/24/2013,1878.03
12/25/2013,1878.24
12/26/2013,1885.14
12/27/2013,1908
12/30/2013,1913.5
12/31/2013,1915.6
1/1/2014,1915.68
1/2/2014,1894.74
1/3/2014,1898.6
1/6/2014,1893.19
1/7/2014,1895.14
1/8/2014,1903.06
1/9/2014,1892.69
1/10/2014,1910.51
1/13/2014,1915.64
1/14/2014,1907.23
1/15/2014,1916.3
1/16/2014,1916.4
1/17/2014,1919.9
1/20/2014,1918.19
1/21/2014,1918.62
1/22/2014,1923.41
1/23/2014,1916.36
1/24/2014,1881.51
1/27/2014,1858.23
1/28/2014,1860.91
1/29/2014,1864.69
1/30/2014,1847.18
1/31/2014,1837.64
2/3/2014,1820.39
2/4/2014,1796.86
2/5/2014,1807.92
2/6/2014,1832.15
2/7/2014,1851.35
2/10/2014,1861.55
2/11/2014,1882.74
2/12/2014,1890.26
2/13/2014,1889.48
2/14/2014,1896.46
2/17/2014,1905.91
2/18/2014,1920.57
2/19/2014,1921.95
2/20/2014,1908.55
2/21/2014,1924.84
2/24/2014,1931.44
2/25/2014,1938.47
2/26/2014,1925.86
2/27/2014,1923.34
2/28/2014,1935.88
3/3/2014,1898.87
3/4/2014,1922.69
3/5/2014,1925.66
3/6/2014,1940.23
3/7/2014,1927.45
3/10/2014,1916.73
3/11/2014,1917.99
3/12/2014,1898.2
3/13/2014,1889.43
3/14/2014,1867.14
3/17/2014,1878.4
3/18/2014,1890.8
3/19/2014,1888.12
3/20/2014,1864.01
3/21/2014,1868.31
3/24/2014,1861.84
3/25/2014,1877.71
3/26/2014,1892.99
3/27/2014,1892.86
3/28/2014,1904.13
3/31/2014,1915.69
4/1/2014,1923.44
4/2/2014,1926.03
4/3/2014,1924.32
4/4/2014,1932.01
4/7/2014,1914.93
4/8/2014,1914.95
4/9/2014,1918.08
4/10/2014,1919.8
4/11/2014,1896.21
4/14/2014,1892.48
4/15/2014,1882.24
4/16/2014,1904.98
4/17/2014,1914.1
4/18/2014,1916.29
4/21/2014,1912.14
4/22/2014,1927
4/23/2014,1926.31
4/24/2014,1927.38
4/25/2014,1920.47
4/28/2014,1918.51
4/29/2014,1930.98
4/30/2014,1936.67
5/1/2014,1943.58
5/2/2014,1941.23
5/5/2014,1939.04
5/6/2014,1944.72
5/7/2014,1931.81
5/8/2014,1944.74
5/9/2014,1931.84
5/12/2014,1937.35
5/13/2014,1944.89
5/14/2014,1948.13
5/15/2014,1937.72
5/16/2014,1933.3
5/19/2014,1928.63
5/20/2014,1924.1
5/21/2014,1925.9
5/22/2014,1934.6
5/23/2014,1938.56
5/26/2014,1952.65
5/27/2014,1950.82
5/28/2014,1950.03
5/29/2014,1955.68
5/30/2014,1956.61
6/2/2014,1960.05
6/3/2014,1956.49
6/4/2014,1956.66
6/5/2014,1961.57
6/6/2014,1973.22
6/9/2014,1974.15
6/10/2014,1973.02
6/11/2014,1969.74
6/12/2014,1971.83
6/13/2014,1967.38
6/16/2014,1963.72
6/17/2014,1962.86
6/18/2014,1967.26
6/19/2014,1992.69
6/20/2014,1983.81
6/23/2014,1980
6/24/2014,1976.09
6/25/2014,1963.74
6/26/2014,1963.27
6/27/2014,1966.2
6/30/2014,1972.12
7/1/2014,1986.04
7/2/2014,1990.23
7/3/2014,1995.49
7/4/2014,1993.2
7/7/2014,1981.35
7/8/2014,1964.55
7/9/2014,1963.23
7/10/2014,1943.93
7/11/2014,1945.31
7/14/2014,1962.21
7/15/2014,1954
7/16/2014,1968.84
7/17/2014,1954.86
7/18/2014,1951.72
7/21/2014,1946.79
7/22/2014,1961.82
7/23/2014,1964.86
7/24/2014,1969.28
7/25/2014,1960
7/28/2014,1959.79
7/29/2014,1960.95
7/30/2014,1949.32
7/31/2014,1932.66
8/1/2014,1918.14
8/4/2014,1912.21
8/5/2014,1905.08
8/6/2014,1890.97
8/7/2014,1883.08
8/8/2014,1870.16
8/11/2014,1891.55
8/12/2014,1889.77
8/13/2014,1897.81
8/14/2014,1904.96
8/15/2014,1900.52
8/18/2014,1913.59
8/19/2014,1919.99
8/20/2014,1915.17
8/21/2014,1924.4
8/22/2014,1913.58
8/25/2014,1925.98
8/26/2014,1933.4
8/27/2014,1936.08
8/28/2014,1922.92
8/29/2014,1924.62
9/1/2014,1924
9/2/2014,1923.36
9/3/2014,1937.3
9/4/2014,1932.59
9/5/2014,1925.58
9/8/2014,1917.07
9/9/2014,1905.6
9/10/2014,1903.36
9/11/2014,1903.85
9/12/2014,1900.57
9/15/2014,1897.3
9/16/2014,1892.01
9/17/2014,1895.61
9/18/2014,1903.37
9/19/2014,1901
9/22/2014,1888.37
9/23/2014,1876.31
9/24/2014,1877.13
9/25/2014,1866.41
9/26/2014,1856.03
9/29/2014,1848.19
9/30/2014,1846.08
10/1/2014,1830.55
10/2/2014,1799.52
10/3/2014,1792.34
10/6/2014,1807.95
10/7/2014,1798.85
10/8/2014,1787.01
10/9/2014,1786.21
10/10/2014,1748.97
10/13/2014,1755.84
10/14/2014,1746.9
10/15/2014,1726.59
10/16/2014,1714.64
10/17/2014,1737.51
10/20/2014,1747.88
10/21/2014,1763.08
10/22/2014,1775.06
10/23/2014,1776.57
10/24/2014,1778.62
10/27/2014,1781.35
10/28/2014,1795.37
10/29/2014,1805.63
10/30/2014,1798.61
10/31/2014,1818.35
11/3/2014,1795.74
11/4/2014,1805.73
11/5/2014,1811.71
11/6/2014,1804.1
11/7/2014,1798.65
11/10/2014,1810.5
11/11/2014,1814.16
11/12/2014,1808.76
11/13/2014,1812.6
11/14/2014,1813.19
11/17/2014,1805.14
11/18/2014,1826.15
11/19/2014,1820.89
11/20/2014,1815.14
11/21/2014,1831.2
11/24/2014,1832.96
11/25/2014,1842.26
11/26/2014,1848.79
11/27/2014,1842.63
11/28/2014,1839.73
12/1/2014,1834.49
12/2/2014,1834.33
12/3/2014,1831.41
12/4/2014,1830.28
12/5/2014,1832.11
12/8/2014,1824.74
12/9/2014,1811.38
12/10/2014,1797.34
12/11/2014,1787.39
12/12/2014,1767.09
12/15/2014,1729.49
12/16/2014,1752.52
12/17/2014,1740.95
12/18/2014,1767.33
12/19/2014,1782.04
12/22/2014,1789.81
12/23/2014,1784.58
12/24/2014,1790.61
12/25/2014,1789.4
12/26/2014,1789.92
12/29/2014,1793.46
12/30/2014,1778.04
12/31/2014,1774.89
1/1/2015,1774.91
1/2/2015,1762.42
1/5/2015,1726.41
1/6/2015,1705.93
1/7/2015,1697.01
1/8/2015,1733.84
1/9/2015,1729.52
1/12/2015,1734.47
1/13/2015,1745.96
1/14/2015,1727.98
1/15/2015,1744.97
1/16/2015,1741.9
1/19/2015,1760.33
1/20/2015,1767.6
1/21/2015,1778.67
1/22/2015,1780.11
1/23/2015,1787.71
1/26/2015,1792.5
1/27/2015,1807.62
1/28/2015,1802.63
1/29/2015,1792.03
1/30/2015,1782.7
2/2/2015,1791.11
2/3/2015,1805.81
2/4/2015,1818.96
2/5/2015,1820.75
2/6/2015,1812.12
2/9/2015,1805.67
2/10/2015,1808.94
2/11/2015,1798.26
2/12/2015,1822.82
2/13/2015,1839.35
2/16/2015,1841.77
2/17/2015,1841.54
2/18/2015,1854.76
2/19/2015,1863.88
2/20/2015,1866.73
2/23/2015,1874.42
2/24/2015,1880.66
2/25/2015,1884.08
2/26/2015,1880.83
2/27/2015,1886.26
3/2/2015,1879.48
3/3/2015,1870.03
3/4/2015,1862.02
3/5/2015,1865.56
3/6/2015,1848.59
3/9/2015,1838.61
3/10/2015,1807.49
3/11/2015,1807.92
3/12/2015,1821.87
3/13/2015,1815.84
3/16/2015,1832.5
3/17/2015,1831.17
3/18/2015,1845.08
3/19/2015,1851.01
3/20/2015,1887.31
3/23/2015,1900.84
3/24/2015,1900.9
3/25/2015,1900.12
3/26/2015,1874.56
3/27/2015,1869.83
3/30/2015,1871.18
3/31/2015,1849.34
4/1/2015,1851.87
4/2/2015,1870.36
4/3/2015,1872.87
4/6/2015,1890.81
4/7/2015,1895.36
4/8/2015,1893.81
4/9/2015,1895.75
4/10/2015,1901.28
4/13/2015,1894.35
4/14/2015,1909.49
4/15/2015,1904.4
4/16/2015,1912.32
4/17/2015,1896.06
4/20/2015,1897.83
4/21/2015,1911.14
4/22/2015,1910.67
4/23/2015,1916.35
4/24/2015,1931.94
4/27/2015,1948.2
4/28/2015,1945.58
4/29/2015,1933.97
4/30/2015,1918.4
5/1/2015,1913.01
5/4/2015,1913.44
5/5/2015,1899.83
5/6/2015,1911.03
5/7/2015,1893.01
5/8/2015,1925.44
5/11/2015,1923.63
5/12/2015,1920.31
5/13/2015,1935.97
5/14/2015,1942.47
5/15/2015,1949.49
5/18/2015,1946.75
5/19/2015,1936.2
5/20/2015,1938.4
5/21/2015,1948.41
5/22/2015,1935.25
5/25/2015,1936.32
5/26/2015,1906.44
5/27/2015,1915.7
5/28/2015,1913.47
5/29/2015,1898.98
6/1/2015,1891.21
6/2/2015,1903.56
6/3/2015,1917.15
6/4/2015,1903.57
6/5/2015,1865.8
6/8/2015,1863.69
6/9/2015,1858.46
6/10/2015,1892.67
6/11/2015,1895.53
6/12/2015,1890.67
6/15/2015,1867.94
6/16/2015,1870.17
6/17/2015,1860.35
6/18/2015,1881.39
6/19/2015,1882.91
6/22/2015,1922.7
6/23/2015,1919.64
6/24/2015,1913.5
6/25/2015,1910.1
6/26/2015,1898.82
6/29/2015,1855.33
6/30/2015,1842.46
7/1/2015,1856.1
7/2/2015,1856.46
7/3/2015,1848.42
7/6/2015,1819.88
7/7/2015,1792.57
7/8/2015,1791.73
7/9/2015,1816.19
7/10/2015,1851.94
7/13/2015,1862.96
7/14/2015,1877.93
7/15/2015,1878.51
7/16/2015,1893.99
7/17/2015,1889.53
7/20/2015,1893.38
7/21/2015,1894.42
7/22/2015,1872.35
7/23/2015,1877.14
7/24/2015,1861.03
7/27/2015,1846.85
7/28/2015,1848.58
7/29/2015,1861.95
7/30/2015,1858.97
7/31/2015,1879.75
8/3/2015,1877.37
8/4/2015,1876.74
8/5/2015,1878.5
8/6/2015,1875.28
8/7/2015,1868.64
8/10/2015,1883.89
8/11/2015,1865.51
8/12/2015,1842.68
8/13/2015,1845.58
8/14/2015,1840.94
8/17/2015,1840.93
8/18/2015,1835.21
8/19/2015,1811.33
8/20/2015,1795.2
8/21/2015,1756.65
8/24/2015,1696.81
8/25/2015,1714.3
8/26/2015,1706.17
8/27/2015,1731.13
8/28/2015,1747.84
8/31/2015,1736.81
9/1/2015,1694.6
9/2/2015,1689.9
9/3/2015,1704.05
9/4/2015,1671.12
9/7/2015,1679.57
9/8/2015,1691.38
9/9/2015,1730.59
9/10/2015,1710.23
9/11/2015,1704.82
9/14/2015,1697.79
9/15/2015,1701.52
9/16/2015,1728.45
9/17/2015,1731.97
9/18/2015,1713.96
9/21/2015,1698.97
9/22/2015,1658.34
9/23/2015,1654.31
9/24/2015,1639.29
9/25/2015,1660.74
9/28/2015,1638.09
9/29/2015,1609.5
9/30/2015,1644.4
10/1/2015,1654.98
10/2/2015,1668.87
10/5/2015,1702.14
10/6/2015,1719.73
10/7/2015,1729.51
10/8/2015,1733.56
10/9/2015,1758.17
10/12/2015,1758.07
10/13/2015,1741.44
10/14/2015,1731.71
10/15/2015,1753.89
10/16/2015,1763.18
10/19/2015,1754.61
10/20/2015,1751.2
10/21/2015,1758.67
10/22/2015,1759.62
10/23/2015,1777.37
10/26/2015,1779.25
10/27/2015,1764.2
10/28/2015,1776.71
10/29/2015,1759.41
10/30/2015,1771.66
11/2/2015,1763.33
11/3/2015,1761.3
11/4/2015,1761.35
11/5/2015,1758.31
11/6/2015,1743.48
11/9/2015,1735.72
11/10/2015,1729.29
11/11/2015,1743.29
11/12/2015,1728.63
11/13/2015,1712.18
11/16/2015,1706.61
11/17/2015,1733.61
11/18/2015,1731.12
11/19/2015,1757.35
11/20/2015,1754.65
11/23/2015,1743.74
11/24/2015,1734.05
11/25/2015,1740.07
11/26/2015,1755.96
11/27/2015,1746.06
11/30/2015,1741.01
12/1/2015,1753.86
12/2/2015,1748.11
12/3/2015,1740.66
12/4/2015,1731.7
12/7/2015,1734.43
12/8/2015,1709.78
12/9/2015,1713.39
12/10/2015,1705.53
12/11/2015,1690.15
12/14/2015,1665.74
12/15/2015,1674.35
12/16/2015,1693.54
12/17/2015,1699.97
12/18/2015,1687.21
12/21/2015,1682.53
12/22/2015,1689.25
12/23/2015,1710.79
12/24/2015,1721.54
12/25/2015,1719.66
12/28/2015,1717.89
12/29/2015,1731.54
12/30/2015,1727.47
12/31/2015,1716.28
1/1/2016,1716.28
1/4/2016,1671.89
1/5/2016,1666.74
1/6/2016,1649.95
1/7/2016,1622.58
1/8/2016,1610.75
1/11/2016,1600.97
1/12/2016,1593.45
1/13/2016,1611.86
1/14/2016,1583.71
1/15/2016,1565.24
1/18/2016,1547.87
1/19/2016,1565.21
1/20/2016,1517.92
1/21/2016,1518.55
1/22/2016,1568.31
1/25/2016,1568.5
1/26/2016,1570.14
1/27/2016,1585.31
1/28/2016,1574.55
1/29/2016,1591.46
2/1/2016,1604.89
2/2/2016,1580.86
2/3/2016,1570.57
2/4/2016,1584.26
2/5/2016,1566.75
2/8/2016,1538.65
2/9/2016,1515.44
2/10/2016,1512.3
2/11/2016,1495.39
2/12/2016,1492.43
2/15/2016,1538.97
2/16/2016,1539.74
2/17/2016,1559.44
2/18/2016,1568.71
2/19/2016,1557.03
2/22/2016,1573.09
2/23/2016,1559.57
2/24/2016,1532.65
2/25/2016,1554.15
2/26/2016,1558.08
2/29/2016,1558.17
3/1/2016,1572.37
3/2/2016,1595.68
3/3/2016,1611.7
3/4/2016,1628.83
3/7/2016,1622.66
3/8/2016,1616.48
3/9/2016,1614.98
3/10/2016,1612.15
3/11/2016,1644.94
3/14/2016,1652.88
3/15/2016,1637.93
3/16/2016,1628.64
3/17/2016,1663.75
3/18/2016,1660.5
3/21/2016,1652.93
3/22/2016,1654.79
3/23/2016,1642.18
3/24/2016,1619.41
3/25/2016,1623.43
3/28/2016,1631.5
3/29/2016,1629.63
3/30/2016,1660.68
3/31/2016,1652.04
4/1/2016,1616.23
4/4/2016,1627.24
4/5/2016,1595.94
4/6/2016,1606.58
4/7/2016,1607.81
4/8/2016,1625.36
4/11/2016,1632.04
4/12/2016,1636.94
4/13/2016,1666.61
4/14/2016,1682.93
4/15/2016,1682.11
4/18/2016,1676.85
4/19/2016,1712.19
4/20/2016,1715.02
4/21/2016,1716.51
4/22/2016,1703.27
4/25/2016,1699.75
4/26/2016,1701.75
4/27/2016,1698.01
4/28/2016,1698.26
4/29/2016,1693.18
5/2/2016,1686.62
5/3/2016,1668.64
5/4/2016,1647.99
5/5/2016,1641.61
5/6/2016,1639.22
5/9/2016,1638.21
5/10/2016,1654.61
5/11/2016,1654.77
5/12/2016,1645.55
5/13/2016,1631.71
5/16/2016,1637.84
5/17/2016,1644.07
5/18/2016,1643.41
5/19/2016,1619.49
5/20/2016,1634.29
5/23/2016,1628.84
5/24/2016,1642.3
5/25/2016,1661.57
5/26/2016,1669.84
5/27/2016,1668.76
5/30/2016,1671.49
5/31/2016,1667.84
6/1/2016,1659.87
6/2/2016,1652.98
6/3/2016,1670.89
6/6/2016,1676.98
6/7/2016,1693.07
6/8/2016,1697.11
6/9/2016,1675.32
6/10/2016,1640.92
6/13/2016,1609.73
6/14/2016,1576.22
6/15/2016,1589.69
6/16/2016,1568.83
6/17/2016,1595.33
6/20/2016,1653.19
6/21/2016,1659.04
6/22/2016,1661.48
6/23/2016,1687.04
6/24/2016,1567.26
6/27/2016,1520.94
6/28/2016,1546.73
6/29/2016,1593.67
6/30/2016,1608.45
7/1/2016,1620.63
7/4/2016,1619.46
7/5/2016,1599.17
7/6/2016,1573.3
7/7/2016,1583.06
7/8/2016,1592.1
7/11/2016,1618.64
7/12/2016,1636.87
7/13/2016,1645.85
7/14/2016,1654.42
7/15/2016,1650.14
7/18/2016,1652.81
7/19/2016,1643.42
7/20/2016,1653.6
7/21/2016,1657.14
7/22/2016,1650.2
7/25/2016,1651.81
7/26/2016,1655.44
7/27/2016,1660.26
7/28/2016,1658.16
7/29/2016,1689.12
8/1/2016,1682.28
8/2/2016,1671.01
8/3/2016,1653.5
8/4/2016,1663.5
8/5/2016,1665.32
8/8/2016,1675
8/9/2016,1694.98
8/10/2016,1699.65
8/11/2016,1708.32
8/12/2016,1710.73
8/15/2016,1710.74
8/16/2016,1704.21
8/17/2016,1701.33
8/18/2016,1707.9
8/19/2016,1699.76
8/22/2016,1702.3
8/23/2016,1711.62
8/24/2016,1709.15
8/25/2016,1702.17
8/26/2016,1702.43
8/29/2016,1688.25
8/30/2016,1688.95
8/31/2016,1685.57
9/1/2016,1694.5
9/2/2016,1709.97
9/5/2016,1716.18
9/6/2016,1729.51
9/7/2016,1734.72
9/8/2016,1732.92
9/9/2016,1707.27
9/12/2016,1689.24
9/13/2016,1677.36
9/14/2016,1672.74
9/15/2016,1676.17
9/16/2016,1664.77
9/19/2016,1681.46
9/20/2016,1681.39
9/21/2016,1699.17
9/22/2016,1728.08
9/23/2016,1716.74
9/26/2016,1701.61
9/27/2016,1699.95
9/28/2016,1698.9
9/29/2016,1706.64
9/30/2016,1701.69
10/3/2016,1703.01
10/4/2016,1704.84
10/5/2016,1701.4
10/6/2016,1694.91
10/7/2016,1688.4
10/10/2016,1693.31
10/11/2016,1677.74
10/12/2016,1662.27
10/13/2016,1654.37
10/14/2016,1664.72
10/17/2016,1656.98
10/18/2016,1673.8
10/19/2016,1680.4
10/20/2016,1679.83
10/21/2016,1672.45
10/24/2016,1672.93
10/25/2016,1670.87
10/26/2016,1672.41
10/27/2016,1667.18
10/28/2016,1665.62
10/31/2016,1665.72
11/1/2016,1665.31
11/2/2016,1655.89
11/3/2016,1652.61
11/4/2016,1639.26
11/7/2016,1647.75
11/8/2016,1652.93
11/9/2016,1636.07
11/10/2016,1645.7
11/11/2016,1640.05
11/14/2016,1627.39
11/15/2016,1629.81
11/16/2016,1624.35
11/17/2016,1632.66
11/18/2016,1614.17
11/21/2016,1625.14
11/22/2016,1625.78
11/23/2016,1615.72
11/24/2016,1625.2
11/25/2016,1634.44
11/28/2016,1628.23
11/29/2016,1631.61
11/30/2016,1629.67
12/1/2016,1630.99
12/2/2016,1630.61
12/5/2016,1637.16
12/6/2016,1653.06
12/7/2016,1672.71
12/8/2016,1675.19
12/9/2016,1677.89
12/12/2016,1681.67
12/13/2016,1698.42
12/14/2016,1695.91
12/15/2016,1664.36
12/16/2016,1668.6
12/19/2016,1674.45
12/20/2016,1670.71
12/21/2016,1674.08
12/22/2016,1674.36
12/23/2016,1674.56
12/26/2016,1672.79
12/27/2016,1672.29
12/28/2016,1669.42
12/29/2016,1675.3
12/30/2016,1684
1/2/2017,1688.97
1/3/2017,1676.93
1/4/2017,1698.87
1/5/2017,1721.77
1/6/2017,1713.87
1/9/2017,1708.56
1/10/2017,1714.76
